edge_id,source_entity_id,target_entity_id,relation_type,dependency_category,source_file,source_line,target_file,source_group_id,target_group_id,source_signature,target_signature,cross_file,observed_products,resolution_status
"D1507","E649","E689","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1508","E649","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1509","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",43,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1510","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",46,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1511","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",49,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1512","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",52,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1513","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",55,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1514","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",56,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1515","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",57,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1516","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1517","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",59,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1518","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",60,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1519","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",63,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1520","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",64,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1521","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1522","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1523","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",67,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1524","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",68,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1525","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",71,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1526","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",72,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1527","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",73,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1528","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",74,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1529","E649","E76","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",75,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1530","E649","E650","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",76,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1531","E650","E89","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",81,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1532","E650","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",83,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1533","E650","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",86,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1534","E650","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1535","E650","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",92,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1478","E651","E1","EXTENDS","STRUCTURAL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",5,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1","G1","G4","TankWar_P1","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1","RESOLVED_INTERNAL"
"D1474","E653","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G1","G4","TankWar_P1","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1","RESOLVED_INTERNAL"
"D1475","E653","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G1","G4","TankWar_P1","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1","RESOLVED_INTERNAL"
"D1476","E653","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G1","G4","TankWar_P1","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1","RESOLVED_INTERNAL"
"D1477","E653","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80",27,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G1","G4","TankWar_P1","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1","RESOLVED_INTERNAL"
"D1479","E657","E655","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81","G17","G17","TankWar_P3","TankWar_P3",false,"TankWar_P3","RESOLVED_INTERNAL"
"D1480","E657","E435","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G17","G14","TankWar_P3","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P3","RESOLVED_INTERNAL"
"D1481","E657","E436","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G17","G14","TankWar_P3","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P3","RESOLVED_INTERNAL"
"D1482","E657","E655","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81","G17","G17","TankWar_P3","TankWar_P3",false,"TankWar_P3","RESOLVED_INTERNAL"
"D1483","E657","E655","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81","G17","G17","TankWar_P3","TankWar_P3",false,"TankWar_P3","RESOLVED_INTERNAL"
"D1484","E657","E435","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G17","G14","TankWar_P3","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P3","RESOLVED_INTERNAL"
"D1485","E657","E444","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G17","G14","TankWar_P3","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P3","RESOLVED_INTERNAL"
"D1486","E657","E655","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81",26,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81","G17","G17","TankWar_P3","TankWar_P3",false,"TankWar_P3","RESOLVED_INTERNAL"
"D1491","E658","E526","EXTENDS","STRUCTURAL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",5,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64","G22","G19","TankWar_P5","TankWar_P3|TankWar_P5",true,"TankWar_P5","RESOLVED_INTERNAL"
"D1487","E660","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G22","G4","TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P5","RESOLVED_INTERNAL"
"D1488","E660","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G22","G4","TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P5","RESOLVED_INTERNAL"
"D1489","E660","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G22","G4","TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P5","RESOLVED_INTERNAL"
"D1490","E660","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82",27,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G22","G4","TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P5","RESOLVED_INTERNAL"
"D1492","E682","E680","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84","G20","G20","TankWar_P4","TankWar_P4",false,"TankWar_P4","RESOLVED_INTERNAL"
"D1493","E682","E435","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G20","G14","TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P4","RESOLVED_INTERNAL"
"D1494","E682","E436","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G20","G14","TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P4","RESOLVED_INTERNAL"
"D1495","E682","E680","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84","G20","G20","TankWar_P4","TankWar_P4",false,"TankWar_P4","RESOLVED_INTERNAL"
"D1496","E682","E680","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84","G20","G20","TankWar_P4","TankWar_P4",false,"TankWar_P4","RESOLVED_INTERNAL"
"D1497","E682","E435","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G20","G14","TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P4","RESOLVED_INTERNAL"
"D1498","E682","E444","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47","G20","G14","TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4",true,"TankWar_P4","RESOLVED_INTERNAL"
"D1499","E682","E680","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",26,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84","G20","G20","TankWar_P4","TankWar_P4",false,"TankWar_P4","RESOLVED_INTERNAL"
"D1590","E683","E58","EXTENDS","STRUCTURAL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset12","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1664","E713","E715","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",46,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D1665","E714","E512","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",50,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6","G1","G4","TankWar_P1","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1","RESOLVED_INTERNAL"
"D1666","E714","E251","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",54,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20","G17","G4","TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P3","RESOLVED_INTERNAL"
"D1667","E714","E512","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",57,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6","G12","G4","TankWar_P2","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P2","RESOLVED_INTERNAL"
"D1668","E714","E251","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20","G12","G4","TankWar_P2","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P2","RESOLVED_INTERNAL"
"D1669","E714","E512","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",60,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6","G20","G4","TankWar_P4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P4","RESOLVED_INTERNAL"
"D1670","E714","E251","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",62,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20","G20","G4","TankWar_P4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P4","RESOLVED_INTERNAL"
"D1671","E714","E251","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20","G22","G4","TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P5","RESOLVED_INTERNAL"
"D1672","E715","E512","CONSTRUCTOR_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",72,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
