relation_id,relation_type,source_entity_id,target_text,file,line,group_id,signature,resolution_status,failure_reason,observed_products
"R2918","METHOD_CALL","E441","getClassLoader","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",39,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2919","METHOD_CALL","E441","getResourceAsStream","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",39,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2922","FIELD_REFERENCE","E441","player","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",40,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2923","METHOD_CALL","E441","start","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",40,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2926","METHOD_CALL","E442","getClassLoader","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",43,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2927","METHOD_CALL","E442","getResourceAsStream","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",43,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2930","FIELD_REFERENCE","E442","player","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",44,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2931","METHOD_CALL","E442","start","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",44,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2934","METHOD_CALL","E443","getClassLoader","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",47,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2935","METHOD_CALL","E443","getResourceAsStream","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",47,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2938","FIELD_REFERENCE","E443","player","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",48,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2939","METHOD_CALL","E443","start","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",48,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2941","FIELD_REFERENCE","E444","player","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",51,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2942","METHOD_CALL","E444","stop","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",51,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2943","EXTENDS","E445","Tank$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",11,"G12","TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P2"
"R2947","CONSTRUCTOR_CALL","E447","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",16,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2949","METHOD_CALL","E448","keyPressBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",19,"G14","TankWar_P2|TankWar_P3|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2950","METHOD_CALL","E448","abs","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",20,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2951","METHOD_CALL","E448","nextInt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",20,"G14","TankWar_P2|TankWar_P3|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2962","METHOD_CALL","E448","printStackTrace","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",38,"G14","TankWar_P2|TankWar_P3|TankWar_P4","RESOLVED_EXTERNAL","external target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2963","METHOD_CALL","E449","explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",43,"G14","TankWar_P2|TankWar_P3|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2967","METHOD_CALL","E449","printStackTrace","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",47,"G14","TankWar_P2|TankWar_P3|TankWar_P4","RESOLVED_EXTERNAL","external target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2969","METHOD_CALL","E450","toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",51,"G14","TankWar_P2|TankWar_P3|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2973","METHOD_CALL","E450","printStackTrace","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",55,"G14","TankWar_P2|TankWar_P3|TankWar_P4","RESOLVED_EXTERNAL","external target","TankWar_P2|TankWar_P3|TankWar_P4"
"R2984","METHOD_CALL","E457","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",12,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R2987","FIELD_REFERENCE","E458","tankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",15,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3031","METHOD_CALL","E459","abs","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",49,"G19","TankWar_P3|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P3|TankWar_P5"
"R3033","FIELD_REFERENCE","E459","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",52,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3035","FIELD_REFERENCE","E459","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",55,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3037","FIELD_REFERENCE","E459","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",58,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3082","FIELD_REFERENCE","E460","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",117,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3088","FIELD_REFERENCE","E460","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",125,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3091","METHOD_CALL","E461","removeElement","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",130,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3096","CONSTRUCTOR_CALL","E463","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",12,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3097","METHOD_CALL","E464","size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",15,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3100","METHOD_CALL","E464","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",16,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3104","METHOD_CALL","E464","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",17,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3108","METHOD_CALL","E464","elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",18,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3111","FIELD_REFERENCE","E464","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",19,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3113","EXTENDS","E465","TankManager$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",10,"G20","TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P4"
"R3114","EXTENDS","E466","TankManager$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",12,"G1","TankWar_P1","AMBIGUOUS","ambiguous target","TankWar_P1"
"R3115","CONSTRUCTOR_CALL","E467","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",15,"G9","TankWar_P1|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P4"
"R3117","METHOD_CALL","E468","toolsLaden","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",19,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3118","EXTENDS","E469","Maler$$fuer_PC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",24,"G12","TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P2"
"R3121","CONSTRUCTOR_CALL","E471","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",30,"G2","TankWar_P1|TankWar_P2","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2"
"R3122","METHOD_CALL","E472","tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",33,"G2","TankWar_P1|TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2"
"R3125","FIELD_REFERENCE","E472","TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",37,"G2","TankWar_P1|TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2"
"R3126","METHOD_CALL","E472","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",37,"G2","TankWar_P1|TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2"
"R3133","CONSTRUCTOR_CALL","E476","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",13,"G13","TankWar_P2|TankWar_P3","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3"
"R3134","METHOD_CALL","E477","toolKontroller","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",16,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3135","FIELD_REFERENCE","E477","EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",17,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3136","FIELD_REFERENCE","E477","PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",17,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3137","FIELD_REFERENCE","E477","status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",17,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3142","METHOD_CALL","E477","currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",22,"G13","TankWar_P2|TankWar_P3","RESOLVED_EXTERNAL","external target","TankWar_P2|TankWar_P3"
"R3145","METHOD_CALL","E478","toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",28,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3148","METHOD_CALL","E478","currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",32,"G13","TankWar_P2|TankWar_P3","RESOLVED_EXTERNAL","external target","TankWar_P2|TankWar_P3"
"R3152","FIELD_REFERENCE","E478","geschwindigkeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",34,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3154","EXTENDS","E479","Tank$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",10,"G20","TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P4"
"R3155","EXTENDS","E480","Tank$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",12,"G1","TankWar_P1","AMBIGUOUS","ambiguous target","TankWar_P1"
"R3158","CONSTRUCTOR_CALL","E481","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",15,"G9","TankWar_P1|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P4"
"R3160","METHOD_CALL","E482","toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",18,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3163","EXTENDS","E483","TankManager$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",12,"G17","TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P3"
"R3164","EXTENDS","E484","TankManager$$Feuerkraft","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",14,"G22","TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P5"
"R3165","CONSTRUCTOR_CALL","E485","Vector","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",16,"G19","TankWar_P3|TankWar_P5","RESOLVED_EXTERNAL","external target","TankWar_P3|TankWar_P5"
"R3167","CONSTRUCTOR_CALL","E486","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",18,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3168","METHOD_CALL","E487","komponenteMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",21,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3177","CONSTRUCTOR_CALL","E492","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",11,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3181","FIELD_REFERENCE","E493","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",16,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3185","METHOD_CALL","E493","explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",21,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3190","FIELD_REFERENCE","E493","maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",29,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3193","FIELD_REFERENCE","E493","EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",30,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3194","FIELD_REFERENCE","E493","PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",30,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3195","FIELD_REFERENCE","E493","status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",30,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3199","CONSTRUCTOR_CALL","E495","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",28,"G13","TankWar_P2|TankWar_P3","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3"
"R3200","METHOD_CALL","E496","helpItemErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",31,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3201","FIELD_REFERENCE","E496","HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",32,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3202","METHOD_CALL","E496","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",32,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3204","EXTENDS","E497","Tool$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",7,"G1","TankWar_P1","AMBIGUOUS","ambiguous target","TankWar_P1"
"R3205","EXTENDS","E498","Tool$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",9,"G20","TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P4"
"R3208","CONSTRUCTOR_CALL","E499","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",12,"G9","TankWar_P1|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P4"
"R3211","METHOD_CALL","E500","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",15,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3214","METHOD_CALL","E500","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",18,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3215","EXTENDS","E501","Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",10,"G17","TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P3"
"R3216","EXTENDS","E502","Tank$$Feuerkraft","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",12,"G22","TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P5"
"R3219","CONSTRUCTOR_CALL","E503","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",15,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3220","METHOD_CALL","E504","explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",18,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3223","METHOD_CALL","E504","addElement","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",19,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3226","CONSTRUCTOR_CALL","E506","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset59",16,"G13","TankWar_P2|TankWar_P3","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3"
"R3228","METHOD_CALL","E507","toolsLaden","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset59",20,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3229","EXTENDS","E508","Maler$$Germany_Leopard","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",28,"G17","TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P3"
"R3230","EXTENDS","E509","Maler$$USA_M1Abrams","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",31,"G1","TankWar_P1","AMBIGUOUS","ambiguous target","TankWar_P1"
"R3231","EXTENDS","E510","Maler$$Germany_Leopard","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",33,"G12","TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P2"
"R3234","CONSTRUCTOR_CALL","E512","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",39,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3235","METHOD_CALL","E513","tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",42,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"R3238","FIELD_REFERENCE","E513","TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",47,"G20","TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P4"
"R3239","METHOD_CALL","E513","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",47,"G20","TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P4"
"R3241","FIELD_REFERENCE","E513","TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",49,"G5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P5"
"R3242","METHOD_CALL","E513","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",49,"G5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P5"
"R3247","CONSTRUCTOR_CALL","E515","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset60",8,"G13","TankWar_P2|TankWar_P3","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3"
"R3250","METHOD_CALL","E516","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset60",11,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3253","METHOD_CALL","E516","init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset60",14,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3255","EXTENDS","E518","Maler$$USA_M1Abrams","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",27,"G12","TankWar_P2","AMBIGUOUS","ambiguous target","TankWar_P2"
"R3257","CONSTRUCTOR_CALL","E519","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",30,"G13","TankWar_P2|TankWar_P3","UNRESOLVED","unresolved target","TankWar_P2|TankWar_P3"
"R3258","METHOD_CALL","E520","tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",33,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3261","FIELD_REFERENCE","E520","TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",37,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3262","METHOD_CALL","E520","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset61",37,"G13","TankWar_P2|TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P2|TankWar_P3"
"R3264","EXTENDS","E521","Maler$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",25,"G1","TankWar_P1","AMBIGUOUS","ambiguous target","TankWar_P1"
"R3265","EXTENDS","E522","Maler$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",27,"G20","TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P4"
"R3267","CONSTRUCTOR_CALL","E523","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",30,"G9","TankWar_P1|TankWar_P4","UNRESOLVED","unresolved target","TankWar_P1|TankWar_P4"
"R3268","METHOD_CALL","E524","helpItemErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",33,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3269","FIELD_REFERENCE","E524","HelpItem","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",34,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3270","METHOD_CALL","E524","add","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62",34,"G9","TankWar_P1|TankWar_P4","AMBIGUOUS","ambiguous target","TankWar_P1|TankWar_P4"
"R3277","CONSTRUCTOR_CALL","E527","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64",11,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3278","METHOD_CALL","E528","explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64",14,"G19","TankWar_P3|TankWar_P5","AMBIGUOUS","ambiguous target","TankWar_P3|TankWar_P5"
"R3281","METHOD_CALL","E528","addElement","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64",15,"G19","TankWar_P3|TankWar_P5","UNRESOLVED","unresolved target","TankWar_P3|TankWar_P5"
"R3283","EXTENDS","E529","Tank$$Sound_fuer_pc","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65",8,"G17","TankWar_P3","AMBIGUOUS","ambiguous target","TankWar_P3"
"R3286","CONSTRUCTOR_CALL","E530","super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65",10,"G17","TankWar_P3","UNRESOLVED","unresolved target","TankWar_P3"
