block_id,group_id,signature,entity_id,entity_kind,qualified_name,entity_role,domain_score,variability_score,file,start_line,end_line,observed_product_set
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31,G17,TankWar_P3,E532,CLASS,Maler$$M_240,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66,23,31,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31,G17,TankWar_P3,E533,CONSTRUCTOR,Maler$$M_240.Maler$$M_240,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66,24,26,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31,G17,TankWar_P3,E534,METHOD,Maler$$M_240.gamesize,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66,27,30,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E535,CLASS,Sprach,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,5,23,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E536,FIELD,Sprach.START,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,6,6,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E537,FIELD,Sprach.HELP,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,7,7,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E538,FIELD,Sprach.HelpItem,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,8,8,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E539,FIELD,Sprach.EXIT,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,9,9,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E540,FIELD,Sprach.LIAN_WANG,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,10,10,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E541,FIELD,Sprach.RESUME,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,11,11,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E542,FIELD,Sprach.NOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,12,12,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E543,FIELD,Sprach.MAIN_MENU,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,13,13,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E544,FIELD,Sprach.PAUSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,14,14,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E545,FIELD,Sprach.HNOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,15,15,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E546,FIELD,Sprach.Name,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,16,16,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E547,FIELD,Sprach.LOSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,17,17,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E548,FIELD,Sprach.LEVEL,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,18,18,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E549,FIELD,Sprach.WIN,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,19,19,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E550,FIELD,Sprach.TANKA,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,20,20,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E551,FIELD,Sprach.TANKB,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,21,21,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23,G20,TankWar_P4,E552,FIELD,Sprach.TANKC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67,22,22,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68:IF:4-20,G20,TankWar_P4,E553,CLASS,Missile,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68,6,20,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68:IF:4-20,G20,TankWar_P4,E554,CONSTRUCTOR,Missile.Missile,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68,7,9,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68:IF:4-20,G20,TankWar_P4,E555,METHOD,Missile.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68,10,19,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59,G20,TankWar_P4,E556,CLASS,Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69,8,59,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59,G20,TankWar_P4,E557,CONSTRUCTOR,Tank.Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69,9,11,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59,G20,TankWar_P4,E558,METHOD,Tank.tankFeindKI,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69,12,58,TankWar_P4
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:ELIF:29-31,G1,TankWar_P1,E509,CLASS,Maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6,31,52,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:ELIF:32-33,G12,TankWar_P2,E510,CLASS,Maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6,33,52,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:ELIF:34-36,G21,TankWar_P4|TankWar_P5,E511,CLASS,Maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6,36,52,TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:IF:26-28,G17,TankWar_P3,E508,CLASS,Maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6,28,52,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:IF:8-52,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E512,CONSTRUCTOR,Maler.Maler,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6,38,40,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:IF:8-52,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,E513,METHOD,Maler.tankErstellen,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6,41,51,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29,G12,TankWar_P2,E567,CLASS,TankManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70,8,29,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29,G12,TankWar_P2,E568,FIELD,TankManager.sound,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70,9,9,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29,G12,TankWar_P2,E569,CONSTRUCTOR,TankManager.TankManager,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70,10,12,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29,G12,TankWar_P2,E570,METHOD,TankManager.aktualisieren,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70,13,28,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26,G12,TankWar_P2,E571,CLASS,Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71,8,26,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26,G12,TankWar_P2,E572,CONSTRUCTOR,Tank.Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71,9,11,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26,G12,TankWar_P2,E573,METHOD,Tank.tankFeindKI,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71,12,25,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25,G1,TankWar_P1,E574,CLASS,Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72,7,25,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25,G1,TankWar_P1,E575,CONSTRUCTOR,Tank.Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72,8,10,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25,G1,TankWar_P1,E576,METHOD,Tank.tankFeindKI,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72,11,24,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E577,CLASS,Sprach,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,5,23,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E578,FIELD,Sprach.START,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,6,6,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E579,FIELD,Sprach.HELP,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,7,7,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E580,FIELD,Sprach.HelpItem,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,8,8,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E581,FIELD,Sprach.EXIT,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,9,9,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E582,FIELD,Sprach.LIAN_WANG,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,10,10,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E583,FIELD,Sprach.RESUME,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,11,11,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E584,FIELD,Sprach.NOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,12,12,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E585,FIELD,Sprach.MAIN_MENU,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,13,13,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E586,FIELD,Sprach.PAUSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,14,14,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E587,FIELD,Sprach.HNOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,15,15,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E588,FIELD,Sprach.Name,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,16,16,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E589,FIELD,Sprach.LOSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,17,17,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E590,FIELD,Sprach.LEVEL,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,18,18,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E591,FIELD,Sprach.WIN,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,19,19,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E592,FIELD,Sprach.TANKA,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,20,20,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E593,FIELD,Sprach.TANKB,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,21,21,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23,G1,TankWar_P1,E594,FIELD,Sprach.TANKC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73,22,22,TankWar_P1
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30,G12,TankWar_P2,E595,CLASS,Maler$$M_780,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74,22,30,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30,G12,TankWar_P2,E596,CONSTRUCTOR,Maler$$M_780.Maler$$M_780,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74,23,25,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74:IF:4-30,G12,TankWar_P2,E597,METHOD,Maler$$M_780.gamesize,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset74,26,29,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20,G17,TankWar_P3,E598,CLASS,Missile,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75,6,20,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20,G17,TankWar_P3,E599,CONSTRUCTOR,Missile.Missile,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75,7,9,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20,G17,TankWar_P3,E600,METHOD,Missile.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75,10,19,TankWar_P3
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25,G22,TankWar_P5,E601,CLASS,Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76,7,25,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25,G22,TankWar_P5,E602,CONSTRUCTOR,Tank.Tank,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76,8,10,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25,G22,TankWar_P5,E603,METHOD,Tank.tankFeindKI,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76,11,24,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E604,CLASS,Sprach,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,5,23,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E605,FIELD,Sprach.START,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,6,6,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E606,FIELD,Sprach.HELP,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,7,7,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E607,FIELD,Sprach.HelpItem,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,8,8,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E608,FIELD,Sprach.EXIT,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,9,9,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E609,FIELD,Sprach.LIAN_WANG,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,10,10,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E610,FIELD,Sprach.RESUME,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,11,11,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E611,FIELD,Sprach.NOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,12,12,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E612,FIELD,Sprach.MAIN_MENU,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,13,13,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E613,FIELD,Sprach.PAUSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,14,14,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E614,FIELD,Sprach.HNOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,15,15,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E615,FIELD,Sprach.Name,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,16,16,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E616,FIELD,Sprach.LOSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,17,17,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E617,FIELD,Sprach.LEVEL,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,18,18,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E618,FIELD,Sprach.WIN,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,19,19,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E619,FIELD,Sprach.TANKA,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,20,20,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E620,FIELD,Sprach.TANKB,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,21,21,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23,G12,TankWar_P2,E621,FIELD,Sprach.TANKC,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77,22,22,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20,G12,TankWar_P2,E622,CLASS,Missile,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78,6,20,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20,G12,TankWar_P2,E623,CONSTRUCTOR,Missile.Missile,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78,7,9,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20,G12,TankWar_P2,E624,METHOD,Missile.init,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78,10,19,TankWar_P2
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E625,CLASS,Sprach,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,5,23,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E626,FIELD,Sprach.START,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,6,6,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E627,FIELD,Sprach.HELP,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,7,7,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E628,FIELD,Sprach.HelpItem,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,8,8,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E629,FIELD,Sprach.EXIT,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,9,9,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E630,FIELD,Sprach.LIAN_WANG,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,10,10,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E631,FIELD,Sprach.RESUME,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,11,11,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E632,FIELD,Sprach.NOTE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,12,12,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E633,FIELD,Sprach.MAIN_MENU,APPLICATION_ORCHESTRATION,0.35,0.2,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,13,13,TankWar_P5
C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23,G22,TankWar_P5,E634,FIELD,Sprach.PAUSE,UNKNOWN,0.2,0.05,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79,14,14,TankWar_P5
