candidate_id,source_entity,source_entity_type,target_entity,target_entity_type,dependency_kind,source_block_id,target_block_id,source_asset_id,target_asset_id,same_asset,source_is_outermost,target_is_outermost,cross_asset,source_products,target_products,signature_relation,occurrence_count,distinct_source_line_count,cross_file,cross_class,eligible_for_requires,candidate_status,exclusion_reason,requires_manual_inspection,confidence,primary_evidence_id
RC-0637,Tank.tankFeindKI,METHOD,Tank$$TankWar.feuern,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset71,asset14,false,true,true,true,TankWar_P2,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1442
RC-0638,Tank.tankFeindKI,METHOD,Tank$$TankWar.feuern,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset72,asset14,false,true,true,true,TankWar_P1,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1443
RC-0639,Tank,CLASS,Tank$$Record,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26:IF:7-21,asset72,asset26,false,true,true,true,TankWar_P1,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,false,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1444
RC-0640,Missile.init,METHOD,SoundPlayer.getInstance,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset75,asset47,false,true,true,true,TankWar_P3,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1445
RC-0641,Missile.init,METHOD,SoundPlayer.playFireSound,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset75:IF:4-20,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset75,asset47,false,true,true,true,TankWar_P3,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1446
RC-0642,Tank.tankFeindKI,METHOD,Tank$$TankWar.feuern,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset76,asset14,false,true,true,true,TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1447
RC-0643,Tank,CLASS,Tank$$Record,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset76:IF:4-25,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset26:IF:7-21,asset76,asset26,false,true,true,true,TankWar_P5,TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,false,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1448
RC-0644,Missile.init,METHOD,SoundPlayer.getInstance,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset78,asset47,false,true,true,true,TankWar_P2,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1449
RC-0645,Missile.init,METHOD,SoundPlayer.playFireSound,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset78,asset47,false,true,true,true,TankWar_P2,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1450
RC-0646,Wall$$TankWar,CLASS,GameObject,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset7,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1451
RC-0647,Wall$$TankWar.init,METHOD,GameObject.GameObject,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset7,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1462
RC-0648,Wall$$TankWar.init,METHOD,GameObject.x_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset7,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1463
RC-0649,Wall$$TankWar.init,METHOD,GameObject.y_Koordinate,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80,asset7,asset22,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1464
RC-0650,Wall$$TankWar.init,METHOD,Wall$$TankWar.koernigGroesse,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,asset7,asset7,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,6,6,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1452
RC-0651,Wall$$TankWar.init,METHOD,Wall$$TankWar.wallTeile,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,asset7,asset7,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1466
RC-0652,Wall$$TankWar.malen,METHOD,Wall$$TankWar.wallTeile,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,asset7,asset7,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,2,2,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1467
RC-0653,Wall$$TankWar.stossenGegen,METHOD,Wall$$TankWar.stossenGegenTeil,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,asset7,asset7,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1469
RC-0654,Wall$$TankWar.stossenGegenTeil,METHOD,Wall$$TankWar.wallTeile,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,asset7,asset7,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1470
RC-0655,Wall$$TankWar.init,METHOD,TankManager$$TankWar.koernigkeit,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset7,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1453
RC-0656,Wall$$TankWar.init,METHOD,TankManager$$TankWar.koernigkeit2,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset7,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1455
RC-0657,Missile.malen,METHOD,Maler$$fuer_PC.drawImage,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80:IF:4-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset80,asset13,false,true,true,true,TankWar_P1,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,4,4,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1474
RC-0658,Missile,CLASS,Missile$$TankWar,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset80:IF:4-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128,asset80,asset1,false,true,true,true,TankWar_P1,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1478
RC-0659,TankManager.aktualisieren,METHOD,SoundPlayer.getInstance,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset81,asset47,false,true,true,true,TankWar_P3,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,2,2,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,HIGH,D1480
RC-0660,TankManager.aktualisieren,METHOD,SoundPlayer.playBgSound,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset81,asset47,false,true,true,true,TankWar_P3,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1481
RC-0661,TankManager.aktualisieren,METHOD,SoundPlayer.stopSound,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset81,asset47,false,true,true,true,TankWar_P3,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1485
RC-0662,TankManager.aktualisieren,METHOD,TankManager.sound,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset81:IF:4-29,asset81,asset81,true,true,true,false,TankWar_P3,TankWar_P3,EQUAL,4,4,false,false,false,INTRA_ASSET_ROOT_DEPENDENCY,SAME_ASSET_ROOT_CONTEXT,false,LOW,D1479
RC-0663,Missile.malen,METHOD,Maler$$fuer_PC.drawImage,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:IF:4-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset82,asset13,false,true,true,true,TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,4,4,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1487
RC-0664,Missile,CLASS,Missile$$explodieren,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:IF:4-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17,asset82,asset64,false,true,true,true,TankWar_P5,TankWar_P3|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,false,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1491
RC-0665,TankManager.aktualisieren,METHOD,SoundPlayer.getInstance,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset84,asset47,false,true,true,true,TankWar_P4,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,2,2,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,HIGH,D1493
RC-0666,TankManager.aktualisieren,METHOD,SoundPlayer.playBgSound,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset84,asset47,false,true,true,true,TankWar_P4,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1494
RC-0667,TankManager.aktualisieren,METHOD,SoundPlayer.stopSound,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,asset84,asset47,false,true,true,true,TankWar_P4,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,true,ELIGIBLE_REQUIRES_EVIDENCE,,false,MEDIUM,D1498
RC-0668,TankManager.aktualisieren,METHOD,TankManager.sound,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,asset84,asset84,true,true,true,false,TankWar_P4,TankWar_P4,EQUAL,4,4,false,false,false,INTRA_ASSET_ROOT_DEPENDENCY,SAME_ASSET_ROOT_CONTEXT,false,LOW,D1492
RC-0669,Tank$$Image.drawTanks,METHOD,Maler$$fuer_PC.drawImage,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset8,asset13,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1532
RC-0670,Tank$$Image.tankMalen,METHOD,Maler$$fuer_PC.drawImage,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,asset8,asset13,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,4,4,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1500
RC-0671,Tank$$Image.drawTanks,METHOD,Tank$$TankWar.fahrRichtung,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset8,asset14,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1531
RC-0672,Tank$$Image.tankMalen,METHOD,Tank$$TankWar.energie,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset8,asset14,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,9,9,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1513
RC-0673,Tank$$Image.tankMalen,METHOD,Tank$$Image.drawTanks,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,asset8,asset8,true,true,true,false,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,15,15,false,false,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1503
RC-0674,Tank$$Image.tankMalen,METHOD,TankManager$$TankWar.koernigkeit2,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset8,asset9,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,3,3,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1501
RC-0675,TankManager$$TankWar.main,METHOD,Tool.Tool,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:ELIF:52-55,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41,asset9,asset20,false,false,true,true,TankWar_P3,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1666
RC-0676,TankManager$$TankWar.main,METHOD,Tool.Tool,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:ELIF:56-58,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41,asset9,asset20,false,false,true,true,TankWar_P2,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1668
RC-0677,TankManager$$TankWar.main,METHOD,Maler.Maler,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:ELIF:56-58,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:IF:8-52,asset9,asset6,false,false,true,true,TankWar_P2,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1667
RC-0678,TankManager$$TankWar.main,METHOD,Tool.Tool,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:ELIF:59-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41,asset9,asset20,false,false,true,true,TankWar_P4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1670
RC-0679,TankManager$$TankWar.main,METHOD,Maler.Maler,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:ELIF:59-62,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:IF:8-52,asset9,asset6,false,false,true,true,TankWar_P4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1669
RC-0680,TankManager$$TankWar.main,METHOD,Tool.Tool,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:ELIF:63-66,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41,asset9,asset20,false,false,true,true,TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1671
RC-0681,TankManager$$TankWar.main,METHOD,Maler.Maler,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:49-51,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6:IF:8-52,asset9,asset6,false,false,true,true,TankWar_P1,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_PROPER_SUBSET_OF_TARGET,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1665
RC-0682,TankManager$$TankWar.mapLaden,METHOD,MapInfo.MapInfo,CONSTRUCTOR,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset9,asset11,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1595
RC-0683,TankManager$$TankWar.mapLaden,METHOD,MapInfo.baseLocationX,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset9,asset11,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1616
RC-0684,TankManager$$TankWar.mapLaden,METHOD,MapInfo.baseLocationY,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,asset9,asset11,false,true,true,true,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,1,1,true,true,false,COMMON_TARGET_DEPENDENCY,TARGET_PRESENT_IN_ALL_PRODUCTS,false,LOW,D1618
