entity_id,qualified_name,entity_kind,entity_role,domain_score,variability_score,package_name,observed_product_set,classification_evidence
E573,Tank.tankFeindKI,METHOD,UNKNOWN,0.200,0.050,Tank,TankWar_P2,no configured role token matched
E574,Tank,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1,no configured role token matched
E575,Tank.Tank,CONSTRUCTOR,UNKNOWN,0.200,0.050,Tank,TankWar_P1,no configured role token matched
E576,Tank.tankFeindKI,METHOD,UNKNOWN,0.200,0.050,Tank,TankWar_P1,no configured role token matched
E577,Sprach,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1,no configured role token matched
E578,Sprach.START,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E579,Sprach.HELP,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E58,MIDlet,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E580,Sprach.HelpItem,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E581,Sprach.EXIT,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E582,Sprach.LIAN_WANG,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E583,Sprach.RESUME,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E584,Sprach.NOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E585,Sprach.MAIN_MENU,FIELD,APPLICATION_ORCHESTRATION,0.350,0.200,Sprach,TankWar_P1,matched orchestration token
E586,Sprach.PAUSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E587,Sprach.HNOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E588,Sprach.Name,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E589,Sprach.LOSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E59,Maler$$fuer_PC,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1|TankWar_P4|TankWar_P5,no configured role token matched
E590,Sprach.LEVEL,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E591,Sprach.WIN,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E592,Sprach.TANKA,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E593,Sprach.TANKB,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E594,Sprach.TANKC,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P1,no configured role token matched
E595,Maler$$M_780,CLASS,UNKNOWN,0.200,0.050,,TankWar_P2,no configured role token matched
E596,Maler$$M_780.Maler$$M_780,CONSTRUCTOR,UNKNOWN,0.200,0.050,Maler$$M_780,TankWar_P2,no configured role token matched
E597,Maler$$M_780.gamesize,METHOD,UNKNOWN,0.200,0.050,Maler$$M_780,TankWar_P2,no configured role token matched
E598,Missile,CLASS,UNKNOWN,0.200,0.050,,TankWar_P3,no configured role token matched
E599,Missile.Missile,CONSTRUCTOR,UNKNOWN,0.200,0.050,Missile,TankWar_P3,no configured role token matched
E6,Missile$$TankWar.tankId,FIELD,UNKNOWN,0.200,0.050,Missile$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E60,Maler$$fuer_PC,CLASS,UNKNOWN,0.200,0.050,,TankWar_P3,no configured role token matched
E600,Missile.init,METHOD,UNKNOWN,0.200,0.050,Missile,TankWar_P3,no configured role token matched
E601,Tank,CLASS,UNKNOWN,0.200,0.050,,TankWar_P5,no configured role token matched
E602,Tank.Tank,CONSTRUCTOR,UNKNOWN,0.200,0.050,Tank,TankWar_P5,no configured role token matched
E603,Tank.tankFeindKI,METHOD,UNKNOWN,0.200,0.050,Tank,TankWar_P5,no configured role token matched
E604,Sprach,CLASS,UNKNOWN,0.200,0.050,,TankWar_P2,no configured role token matched
E605,Sprach.START,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E606,Sprach.HELP,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E607,Sprach.HelpItem,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E608,Sprach.EXIT,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E609,Sprach.LIAN_WANG,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E61,Maler$$fuer_PC,CLASS,UNKNOWN,0.200,0.050,,TankWar_P2,no configured role token matched
E610,Sprach.RESUME,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E611,Sprach.NOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E612,Sprach.MAIN_MENU,FIELD,APPLICATION_ORCHESTRATION,0.350,0.200,Sprach,TankWar_P2,matched orchestration token
E613,Sprach.PAUSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E614,Sprach.HNOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E615,Sprach.Name,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E616,Sprach.LOSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E617,Sprach.LEVEL,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E618,Sprach.WIN,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E619,Sprach.TANKA,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E62,Maler$$fuer_PC.images,FIELD,UNKNOWN,0.200,0.050,Maler$$fuer_PC,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E620,Sprach.TANKB,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E621,Sprach.TANKC,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P2,no configured role token matched
E622,Missile,CLASS,UNKNOWN,0.200,0.050,,TankWar_P2,no configured role token matched
E623,Missile.Missile,CONSTRUCTOR,UNKNOWN,0.200,0.050,Missile,TankWar_P2,no configured role token matched
E624,Missile.init,METHOD,UNKNOWN,0.200,0.050,Missile,TankWar_P2,no configured role token matched
E625,Sprach,CLASS,UNKNOWN,0.200,0.050,,TankWar_P5,no configured role token matched
E626,Sprach.START,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E627,Sprach.HELP,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E628,Sprach.HelpItem,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E629,Sprach.EXIT,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E63,Maler$$fuer_PC.Maler$$fuer_PC,CONSTRUCTOR,UNKNOWN,0.200,0.050,Maler$$fuer_PC,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E630,Sprach.LIAN_WANG,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E631,Sprach.RESUME,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E632,Sprach.NOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E633,Sprach.MAIN_MENU,FIELD,APPLICATION_ORCHESTRATION,0.350,0.200,Sprach,TankWar_P5,matched orchestration token
E634,Sprach.PAUSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E635,Sprach.HNOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E636,Sprach.Name,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E637,Sprach.LOSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E638,Sprach.LEVEL,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E639,Sprach.WIN,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E64,Maler$$fuer_PC.drawImage,METHOD,UNKNOWN,0.200,0.050,Maler$$fuer_PC,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E640,Sprach.TANKA,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E641,Sprach.TANKB,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E642,Sprach.TANKC,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P5,no configured role token matched
E643,Tank$$Image,CLASS,UNKNOWN,0.200,0.050,,TankWar_P5,no configured role token matched
E644,Tank$$Image,CLASS,UNKNOWN,0.200,0.050,,TankWar_P3,no configured role token matched
E645,Tank$$Image,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1,no configured role token matched
E646,Tank$$Image,CLASS,UNKNOWN,0.200,0.050,,TankWar_P4,no configured role token matched
E647,Tank$$Image,CLASS,UNKNOWN,0.200,0.050,,TankWar_P2,no configured role token matched
E648,Tank$$Image.Tank$$Image,CONSTRUCTOR,UNKNOWN,0.200,0.050,Tank$$Image,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E649,Tank$$Image.tankMalen,METHOD,UNKNOWN,0.200,0.050,Tank$$Image,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E65,Maler$$fuer_PC.loadimage,METHOD,UNKNOWN,0.200,0.050,Maler$$fuer_PC,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E650,Tank$$Image.drawTanks,METHOD,UNKNOWN,0.200,0.050,Tank$$Image,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E651,Missile,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1,no configured role token matched
E652,Missile.Missile,CONSTRUCTOR,UNKNOWN,0.200,0.050,Missile,TankWar_P1,no configured role token matched
E653,Missile.malen,METHOD,UNKNOWN,0.200,0.050,Missile,TankWar_P1,no configured role token matched
E654,TankManager,CLASS,UNKNOWN,0.200,0.050,,TankWar_P3,no configured role token matched
E655,TankManager.sound,FIELD,UNKNOWN,0.200,0.050,TankManager,TankWar_P3,no configured role token matched
E656,TankManager.TankManager,CONSTRUCTOR,UNKNOWN,0.200,0.050,TankManager,TankWar_P3,no configured role token matched
E657,TankManager.aktualisieren,METHOD,UNKNOWN,0.200,0.050,TankManager,TankWar_P3,no configured role token matched
E658,Missile,CLASS,UNKNOWN,0.200,0.050,,TankWar_P5,no configured role token matched
E659,Missile.Missile,CONSTRUCTOR,UNKNOWN,0.200,0.050,Missile,TankWar_P5,no configured role token matched
E66,Tank$$TankWar,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E660,Missile.malen,METHOD,UNKNOWN,0.200,0.050,Missile,TankWar_P5,no configured role token matched
E661,Sprach,CLASS,UNKNOWN,0.200,0.050,,TankWar_P3,no configured role token matched
E662,Sprach.START,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E663,Sprach.HELP,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E664,Sprach.HelpItem,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E665,Sprach.EXIT,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E666,Sprach.LIAN_WANG,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E667,Sprach.RESUME,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E668,Sprach.NOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E669,Sprach.MAIN_MENU,FIELD,APPLICATION_ORCHESTRATION,0.350,0.200,Sprach,TankWar_P3,matched orchestration token
E67,Tank$$TankWar.geschwindigkeit,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E670,Sprach.PAUSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E671,Sprach.HNOTE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E672,Sprach.Name,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E673,Sprach.LOSE,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E674,Sprach.LEVEL,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E675,Sprach.WIN,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E676,Sprach.TANKA,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E677,Sprach.TANKB,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E678,Sprach.TANKC,FIELD,UNKNOWN,0.200,0.050,Sprach,TankWar_P3,no configured role token matched
E679,TankManager,CLASS,UNKNOWN,0.200,0.050,,TankWar_P4,no configured role token matched
E68,Tank$$TankWar.xf_Koordinate,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E680,TankManager.sound,FIELD,UNKNOWN,0.200,0.050,TankManager,TankWar_P4,no configured role token matched
E681,TankManager.TankManager,CONSTRUCTOR,UNKNOWN,0.200,0.050,TankManager,TankWar_P4,no configured role token matched
E682,TankManager.aktualisieren,METHOD,UNKNOWN,0.200,0.050,TankManager,TankWar_P4,no configured role token matched
E683,TankManager$$TankWar,CLASS,UNKNOWN,0.200,0.050,,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E684,TankManager$$TankWar.maler,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E685,TankManager$$TankWar.status,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E686,TankManager$$TankWar.screenHeight,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E687,TankManager$$TankWar.screenWidth,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E688,TankManager$$TankWar.koernigkeit,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E689,TankManager$$TankWar.koernigkeit2,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E69,Tank$$TankWar.yf_Koordinate,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E690,TankManager$$TankWar.name,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E691,TankManager$$TankWar.tank1,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E692,TankManager$$TankWar.tank2,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E693,TankManager$$TankWar.base,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E694,TankManager$$TankWar.lvl,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E695,TankManager$$TankWar.tankMenge,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E696,TankManager$$TankWar.missilesMenge,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E697,TankManager$$TankWar.brickwall,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E698,TankManager$$TankWar.metalwall,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E699,TankManager$$TankWar.grasswall,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E7,Missile$$TankWar.missileRichtung,FIELD,UNKNOWN,0.200,0.050,Missile$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E70,Tank$$TankWar.currTime,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E700,TankManager$$TankWar.waterwall,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E701,TankManager$$TankWar.enemyPosition,FIELD,DOMAIN_CORE,0.900,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,matched domain-core token
E702,TankManager$$TankWar.enemyType,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E703,TankManager$$TankWar.playerPositionX,FIELD,DOMAIN_CORE,0.900,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,matched domain-core token
E704,TankManager$$TankWar.playerPositionY,FIELD,DOMAIN_CORE,0.900,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,matched domain-core token
E705,TankManager$$TankWar.bPositionX,FIELD,DOMAIN_CORE,0.900,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,matched domain-core token
E706,TankManager$$TankWar.bPositionY,FIELD,DOMAIN_CORE,0.900,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,matched domain-core token
E707,TankManager$$TankWar.tankAllNum,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E708,TankManager$$TankWar.tankMaxNum,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E709,TankManager$$TankWar.enemyTankNum,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E71,Tank$$TankWar.time,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E710,TankManager$$TankWar.random,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E711,TankManager$$TankWar.game,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E712,TankManager$$TankWar.mapReady,FIELD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E713,TankManager$$TankWar.TankManager$$TankWar,CONSTRUCTOR,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E714,TankManager$$TankWar.main,METHOD,APPLICATION_ORCHESTRATION,0.350,0.200,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,matched orchestration token
E715,TankManager$$TankWar.init,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E716,TankManager$$TankWar.aktualisieren,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E717,TankManager$$TankWar.keyPressBehandeln,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E718,TankManager$$TankWar.keyReleaseBehandeln,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E719,TankManager$$TankWar.malenkontrolle,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E72,Tank$$TankWar.time1,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E720,TankManager$$TankWar.komponenteMalen,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E721,TankManager$$TankWar.gruppeMalen,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E722,TankManager$$TankWar.setStatus,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E723,TankManager$$TankWar.mapLaden,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E724,TankManager$$TankWar.tanksLaden,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E725,TankManager$$TankWar.addEnemyTank,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E726,TankManager$$TankWar.getBlood,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E727,TankManager$$TankWar.getTankMenge,METHOD,UNKNOWN,0.200,0.050,TankManager$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E73,Tank$$TankWar.missileType,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E74,Tank$$TankWar.feuernKontroller,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E75,Tank$$TankWar.feuernHaufigkeit,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E76,Tank$$TankWar.energie,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E77,Tank$$TankWar.random,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E78,Tank$$TankWar.aktive,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E79,Tank$$TankWar.feuern,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E8,Missile$$TankWar.vernichtungskraft,FIELD,UNKNOWN,0.200,0.050,Missile$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E80,Tank$$TankWar.keyDown,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E81,Tank$$TankWar.keyLeft,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E82,Tank$$TankWar.keyRight,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E83,Tank$$TankWar.keyUp,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E84,Tank$$TankWar.flachHeit,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E85,Tank$$TankWar.feindlich,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E86,Tank$$TankWar.beschId,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E87,Tank$$TankWar.elapsedTime,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E88,Tank$$TankWar.flachHeitRichtung,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
E89,Tank$$TankWar.fahrRichtung,FIELD,UNKNOWN,0.200,0.050,Tank$$TankWar,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,no configured role token matched
