candidate_id,source_block_id,target_block_id,source_product_set,target_product_set,product_set_relation,dependency_kinds,candidate_category,method_call_count,constructor_call_count,field_reference_count,extends_count,implements_count,distinct_source_entity_count,distinct_target_entity_count,distinct_source_block_count,distinct_target_block_count,distinct_file_count,referenced_entities,merged_dependency_count,structural_strength,domain_relevance,product_set_support,direction_support,same_feature_possibility,shared_support_possibility,common_context_possibility,resolution_confidence,interpretation_categories,requires_relevance,relevance_reasons,caution_reasons,exclusion_reasons,target_presence_scope,target_entity_count,referenced_target_entity_count,target_scope_coarseness,target_scope_quality,referenced_target_entities,referenced_target_methods,referenced_target_fields,target_declaration_ranges,primary_target_entity,primary_target_operation,primary_target_declaration,primary_target_presence_scope,primary_target_feature_specificity,primary_selection_reason,primary_evidence_relation_id,primary_evidence_source_entity,primary_evidence_source_entity_type,primary_evidence_target_entity_type,primary_evidence_dependency_kind,primary_evidence_source_file,primary_evidence_source_line,alternative_target_entities,common_target_entities,feature_specific_target_entities,evidence_snippets
RC-0011,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,MapInfo.brickWallLocationY,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.brickWallLocationY,,MapInfo.brickWallLocationY,MapInfo.brickWallLocationY@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:26-26,MapInfo.brickWallLocationY,,MapInfo.brickWallLocationY@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:26-26,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D41,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,82,,MapInfo.brickWallLocationY,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:79 `brickWallLocationY = (((int) toChar[i + 3] - 48) * 10 + (int) toChar[i + 4] - 48);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:26 `int brickWallLocationY;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:82 `brickWall.addElement(new Wall(tankManager, brickWallLocationX, brickWallLocationY, brickWallWidth, brickWallHeight, 31));` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:26 `int brickWallLocationY;`"
RC-0012,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,MapInfo.brickWallWidth,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.brickWallWidth,,MapInfo.brickWallWidth,MapInfo.brickWallWidth@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:27-27,MapInfo.brickWallWidth,,MapInfo.brickWallWidth@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:27-27,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D42,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,82,,MapInfo.brickWallWidth,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:80 `brickWallWidth = (((int) toChar[i + 5] - 48) * 10 + (int) toChar[i + 6] - 48);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:27 `int brickWallWidth;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:82 `brickWall.addElement(new Wall(tankManager, brickWallLocationX, brickWallLocationY, brickWallWidth, brickWallHeight, 31));` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:27 `int brickWallWidth;`"
RC-0013,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,MapInfo.enemyAllNr,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.enemyAllNr,,MapInfo.enemyAllNr,MapInfo.enemyAllNr@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:42-42,MapInfo.enemyAllNr,,MapInfo.enemyAllNr@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:42-42,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D17,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,111,,MapInfo.enemyAllNr,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:111 `enemyAllNr = ((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:42 `int enemyAllNr;`
RC-0014,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,MapInfo.enemyLocation,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.enemyLocation,,MapInfo.enemyLocation,MapInfo.enemyLocation@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:41-41,MapInfo.enemyLocation,,MapInfo.enemyLocation@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:41-41,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D15,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,107,,MapInfo.enemyLocation,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:106 `enemyLocation = ((int) toChar[i + 1] - 48) * 1000 + ((int) toChar[i + 2] - 48) * 100 + ((int) toChar[i + 3] - 48) * 10 + (int) toChar[i + 4] - 48;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:41 `int enemyLocation;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:107 `Integer temp = new Integer(enemyLocation);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:41 `int enemyLocation;`
RC-0015,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,MapInfo.enemyMaxNr,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.enemyMaxNr,,MapInfo.enemyMaxNr,MapInfo.enemyMaxNr@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:43-43,MapInfo.enemyMaxNr,,MapInfo.enemyMaxNr@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:43-43,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D18,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,114,,MapInfo.enemyMaxNr,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:114 `enemyMaxNr = ((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:43 `int enemyMaxNr;`
RC-0016,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,MapInfo.enemyPosition,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.enemyPosition,,MapInfo.enemyPosition,MapInfo.enemyPosition@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:16-16,MapInfo.enemyPosition,,MapInfo.enemyPosition@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:16-16,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D16,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,108,,MapInfo.enemyPosition,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:108 `enemyPosition.addElement(temp);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:16 `Vector enemyPosition = new Vector();`
RC-0017,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,MapInfo.enemyTy,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.enemyTy,,MapInfo.enemyTy,MapInfo.enemyTy@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:44-44,MapInfo.enemyTy,,MapInfo.enemyTy@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:44-44,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D20,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,118,,MapInfo.enemyTy,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:117 `enemyTy = ((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:44 `int enemyTy;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:118 `Integer temp = new Integer(enemyTy);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:44 `int enemyTy;`
RC-0018,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,MapInfo.enemyType,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.enemyType,,MapInfo.enemyType,MapInfo.enemyType@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:17-17,MapInfo.enemyType,,MapInfo.enemyType@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:17-17,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D21,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,119,,MapInfo.enemyType,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:119 `enemyType.addElement(temp);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:17 `Vector enemyType = new Vector();`
RC-0019,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,MapInfo.grassWall,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.grassWall,,MapInfo.grassWall,MapInfo.grassWall@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:14-14,MapInfo.grassWall,,MapInfo.grassWall@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:14-14,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D60,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,,MapInfo.grassWall,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:96 `grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:14 `Vector grassWall = new Vector();`"
RC-0020,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,MapInfo.grassWallHeight,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.grassWallHeight,,MapInfo.grassWallHeight,MapInfo.grassWallHeight@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:36-36,MapInfo.grassWallHeight,,MapInfo.grassWallHeight@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:36-36,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D65,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,,MapInfo.grassWallHeight,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:95 `grassWallHeight = (((int) toChar[i + 7] - 48) * 10 + (int) toChar[i + 8] - 48);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:36 `int grassWallHeight;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:96 `grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:36 `int grassWallHeight;`"
RC-0021,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,2,0,0,1,1,1,1,1,MapInfo.grassWallLocationX,2,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,36,1,36.000,COARSE_TARGET_SCOPE,MapInfo.grassWallLocationX,,MapInfo.grassWallLocationX,MapInfo.grassWallLocationX@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:33-33,MapInfo.grassWallLocationX,,MapInfo.grassWallLocationX@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:33-33,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D62,MapInfo.readMap,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11,96,,MapInfo.grassWallLocationX,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:92 `grassWallLocationX = (((int) toChar[i + 1] - 48) * 10 + (int) toChar[i + 2] - 48);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:33 `int grassWallLocationX;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:96 `grassWall.addElement(new Wall(tankManager, grassWallLocationX, grassWallLocationY, grassWallWidth, grassWallHeight, 32));` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:33 `int grassWallLocationX;`"
